sigma,snr,repeat,lambda_ridge,lambda_,gamma,mse,r2,f1,tpr,fdr,precision,recall,sparsity,n_selected,fold,train_time
2.0,0.5,4,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011719226837158203
2.0,0.5,5,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011433601379394531
2.0,0.5,6,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011435747146606445
2.0,0.5,7,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011373758316040039
2.0,0.5,8,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011440277099609375
2.0,0.5,9,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011456727981567383
2.0,0.5,10,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011435747146606445
2.0,0.5,11,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011430025100708008
2.0,0.5,12,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011712074279785156
2.0,0.5,13,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.01172184944152832
2.0,0.5,14,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011359214782714844
2.0,0.5,15,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011472702026367188
2.0,0.5,16,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011677980422973633
2.0,0.5,17,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011584281921386719
2.0,0.5,18,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011615514755249023
2.0,0.5,19,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011617660522460938
2.0,0.5,20,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011601448059082031
2.0,0.5,21,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011481761932373047
2.0,0.5,22,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.01152348518371582
2.0,0.5,23,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011290550231933594
2.0,0.5,24,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011467218399047852
2.0,0.5,25,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011216163635253906
2.0,0.5,26,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011265993118286133
2.0,0.5,27,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011546850204467773
2.0,0.5,28,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011365175247192383
2.0,0.5,29,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011507987976074219
2.0,0.5,30,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011641740798950195
2.0,0.5,31,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.01155543327331543
2.0,0.5,32,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011489152908325195
2.0,0.5,33,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011470794677734375
2.0,0.5,34,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011775732040405273
2.0,0.5,35,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011450529098510742
2.0,0.5,36,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011496543884277344
2.0,0.5,37,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011446952819824219
2.0,0.5,38,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011445760726928711
2.0,0.5,39,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011546134948730469
2.0,0.5,40,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011365890502929688
2.0,0.5,41,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.013448238372802734
2.0,0.5,42,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011680126190185547
2.0,0.5,43,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.01138925552368164
2.0,0.5,44,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011731147766113281
2.0,0.5,45,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011479854583740234
2.0,0.5,46,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011261701583862305
2.0,0.5,47,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011561870574951172
2.0,0.5,48,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.01156759262084961
2.0,0.5,49,1.0,1.0,0.5,6.683841527366697,0.9338845461898557,0.8095238095238095,0.85,0.22727272727272727,0.7727272727272727,0.85,0.956,22,0,0.011595726013183594
3.0,0.3333333333333333,0,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011481523513793945
3.0,0.3333333333333333,1,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011212587356567383
3.0,0.3333333333333333,2,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011364936828613281
3.0,0.3333333333333333,3,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011363506317138672
3.0,0.3333333333333333,4,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011301994323730469
3.0,0.3333333333333333,5,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011232852935791016
3.0,0.3333333333333333,6,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011436700820922852
3.0,0.3333333333333333,7,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011329889297485352
3.0,0.3333333333333333,8,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011522054672241211
3.0,0.3333333333333333,9,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011340141296386719
3.0,0.3333333333333333,10,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011381864547729492
3.0,0.3333333333333333,11,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011346578598022461
3.0,0.3333333333333333,12,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.01134943962097168
3.0,0.3333333333333333,13,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011240720748901367
3.0,0.3333333333333333,14,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011272668838500977
3.0,0.3333333333333333,15,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011329412460327148
3.0,0.3333333333333333,16,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.01128244400024414
3.0,0.3333333333333333,17,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011354446411132812
3.0,0.3333333333333333,18,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011339664459228516
3.0,0.3333333333333333,19,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.011350870132446289
3.0,0.3333333333333333,20,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.009131669998168945
3.0,0.3333333333333333,21,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.00887608528137207
3.0,0.3333333333333333,22,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.009185314178466797
3.0,0.3333333333333333,23,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.009105682373046875
3.0,0.3333333333333333,24,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008791446685791016
3.0,0.3333333333333333,25,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008875846862792969
3.0,0.3333333333333333,26,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008819341659545898
3.0,0.3333333333333333,27,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008790016174316406
3.0,0.3333333333333333,28,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008852481842041016
3.0,0.3333333333333333,29,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.009058713912963867
3.0,0.3333333333333333,30,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008824586868286133
3.0,0.3333333333333333,31,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.009020566940307617
3.0,0.3333333333333333,32,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.00904083251953125
3.0,0.3333333333333333,33,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008960723876953125
3.0,0.3333333333333333,34,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008808612823486328
3.0,0.3333333333333333,35,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008896589279174805
3.0,0.3333333333333333,36,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008852481842041016
3.0,0.3333333333333333,37,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008969545364379883
3.0,0.3333333333333333,38,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.00875544548034668
3.0,0.3333333333333333,39,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.009110689163208008
3.0,0.3333333333333333,40,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008841514587402344
3.0,0.3333333333333333,41,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008853435516357422
3.0,0.3333333333333333,42,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008998632431030273
3.0,0.3333333333333333,43,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.009113788604736328
3.0,0.3333333333333333,44,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008862495422363281
3.0,0.3333333333333333,45,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008829593658447266
3.0,0.3333333333333333,46,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.0089874267578125
3.0,0.3333333333333333,47,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008955717086791992
3.0,0.3333333333333333,48,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008823156356811523
3.0,0.3333333333333333,49,1.0,1.0,0.5,12.073411027177707,0.8858015801308623,0.7441860465116279,0.8,0.30434782608695654,0.6956521739130435,0.8,0.954,23,0,0.008885622024536133
